action_id	lemma	verbnet_key	class_id	wordnet_senses_json	propbank_groupings_json	framenet_frames_json	provenance
vn34:help-72.1-1-1:981853d15b36919f	help	help#1	help-72.1-1-1	"[""help%2:41:00""]"	"[""help.01""]"	"[""Assistance""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:help-72.1-1-1
vn34:nonverbal_expression-40.2:41d5ef8116c2a81c	hem	hem#1	nonverbal_expression-40.2	"[""hem%2:32:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:nonverbal_expression-40.2
vn34:exhale-40.1.3-1:938a930f9e6633b1	hemorrhage	hemorrhage#1	exhale-40.1.3-1	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:exhale-40.1.3-1
vn34:braid-41.2.2:03be7402cdd5d377	henna	henna#1	braid-41.2.2	"[""henna%2:30:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:braid-41.2.2
vn34:judgment-33.1-1-1:9917dfbf591505cb	herald	herald#1	judgment-33.1-1-1	"[""herald%2:32:01""]"	[]	"[""Heralding""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:judgment-33.1-1-1
vn34:herd-47.5.2:b7b044cd26f63b4f	herd	herd#1	herd-47.5.2	"[""herd%2:38:00"",""herd%2:38:01"",""herd%2:42:00""]"	"[""herd.01""]"	"[""Gathering_up""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:herd-47.5.2
vn34:shake-22.3-2:38c280a5679ff4ff	herd	herd#2	shake-22.3-2	"[""herd%2:38:00"",""herd%2:38:01"",""herd%2:42:00""]"	"[""herd.01""]"	"[""Gathering_up""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:shake-22.3-2
vn34:linger-53.1:1e89eb5eaeaab5e1	hesitate	hesitate#1	linger-53.1	"[""hesitate%2:42:00"",""hesitate%2:42:01""]"	"[""hesitate.02""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:linger-53.1
vn34:cut-21.1-1:d14b83aa6309e359	hew	hew#1	cut-21.1-1	"[""hew%2:35:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:cut-21.1-1
vn34:split-23.2:1a9ecf7079b4315c	hew	hew#2	split-23.2	"[""hew%2:35:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:split-23.2
vn34:fit-54.3:29bb078129c8b69d	hibernate	hibernate#1	fit-54.3	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:fit-54.3
vn34:hiccup-40.1.1:8583b78aaf27cc49	hiccup	hiccup#1	hiccup-40.1.1	"[""hiccup%2:29:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:hiccup-40.1.1
vn34:concealment-16-1:757bbb94d684dc32	hide	hide#1	concealment-16-1	"[""hide%2:39:00""]"	"[""hide.01""]"	"[""Eclipse""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:concealment-16-1
vn34:steal-10.5:201c051a868c537c	highjack	highjack#1	steal-10.5	"[""highjack%2:35:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:steal-10.5
vn34:braid-41.2.2:3e8bbd96c3621222	highlight	highlight#1	braid-41.2.2	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:braid-41.2.2
vn34:obtain-13.5.2:12bb0915b8a79687	hijack	hijack#1	obtain-13.5.2	"[""hijack%2:35:00"",""hijack%2:40:00""]"	"[""hijack.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:obtain-13.5.2
vn34:run-51.3.2:8ddd4ab31223009e	hike	hike#1	run-51.3.2	"[""hike%2:38:00""]"	"[""hike.01""]"	"[""Self_motion""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:run-51.3.2
vn34:discourage-64.5-1:72d5e0867093f5f9	hinder	hinder#1	discourage-64.5-1	"[""hinder%2:41:00"",""hinder%2:41:01""]"	"[""hinder.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:discourage-64.5-1
vn34:tape-22.4:366da91608b9d25e	hinge	hinge#1	tape-22.4	"[""hinge%2:35:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:tape-22.4
vn34:say-37.7-1-2:0df6d57e46476890	hint	hint#1	say-37.7-1-2	"[""hint%2:32:00""]"	"[""hint.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:say-37.7-1-2
vn34:get-13.5.1:b3d5ce1416f985b6	hire	hire#1	get-13.5.1	"[""hire%2:40:00"",""hire%2:41:00"",""hire%2:41:01""]"	"[""hire.01""]"	"[""Hiring""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:get-13.5.1
vn34:hire-13.5.3:a2de4fe0059c2c52	hire	hire#2	hire-13.5.3	"[""hire%2:41:00""]"	"[""hire.01""]"	"[""Hiring""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:hire-13.5.3
vn34:volunteer-95.4-1:7e3eeaaa0ffbfe73	hire_on	hire_on#1	volunteer-95.4-1	[]	[]	"[""Get_a_job""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:volunteer-95.4-1
vn34:animal_sounds-38:d68f2d49ddd709a2	hiss	hiss#1	animal_sounds-38	"[""?hiss%2:32:00"",""?hiss%2:32:01""]"	"[""hiss.01""]"	"[""Communication_noise""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:animal_sounds-38
vn34:manner_speaking-37.3:3e9d42d6f7b2705f	hiss	hiss#2	manner_speaking-37.3	"[""hiss%2:32:01""]"	"[""hiss.01""]"	"[""Communication_noise""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:manner_speaking-37.3
vn34:sound_emission-43.2:3a6d633498c33c5b	hiss	hiss#3	sound_emission-43.2	"[""hiss%2:32:00"",""hiss%2:38:00""]"	"[""hiss.02""]"	"[""Fluidic_motion""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:sound_emission-43.2
vn34:bump-18.4:3e7b3f9f44970478	hit	hit#1	bump-18.4	"[""hit%2:35:01""]"	"[""hit.01""]"	"[""Impact""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:bump-18.4
vn34:contiguous_location-47.8-1:eed58da6ddcbc8c1	hit	hit#2	contiguous_location-47.8-1	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:contiguous_location-47.8-1
vn34:hit-18.1-1:17c4c8a0f624e7e0	hit	hit#3	hit-18.1-1	"[""hit%2:33:01"",""hit%2:33:03"",""hit%2:35:00"",""hit%2:35:01""]"	"[""hit.01"",""hit.02"",""hit.03""]"	"[""Impact""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:hit-18.1-1
vn34:hurt-40.8.3-1:8be242232991fec6	hit	hit#4	hurt-40.8.3-1	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:hurt-40.8.3-1
vn34:reach-51.8:e6d2b19fab50fef9	hit	hit#5	reach-51.8	"[""hit%2:38:00"",""hit%2:38:07""]"	"[""hit.03""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:reach-51.8
vn34:throw-17.1-1:7052ec2fc1765e39	hit	hit#6	throw-17.1-1	"[""hit%2:35:03""]"	"[""hit.01""]"	"[""Hit_target""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:throw-17.1-1
vn34:tape-22.4:344de3b6c9171bca	hitch	hitch#1	tape-22.4	[]	[]	"[""Attaching""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:tape-22.4
vn34:run-51.3.2:15c33293c655c813	hitchhike	hitchhike#1	run-51.3.2	"[""hitchhike%2:38:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:run-51.3.2
vn34:keep-15.2:27a5393d9e53200b	hoard	hoard#1	keep-15.2	"[""hoard%2:40:01""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:keep-15.2
vn34:run-51.3.2-2:771658fd120ff4f5	hobble	hobble#1	run-51.3.2-2	"[""hobble%2:38:00""]"	"[""hobble.01""]"	"[""Self_motion""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:run-51.3.2-2
vn34:give-13.1-1:f836c8d935e12b04	hock	hock#1	give-13.1-1	"[""hock%2:40:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:give-13.1-1
vn34:funnel-9.3:d5d5eaae23dfe3df	hoe	hoe#1	funnel-9.3	"[""hoe%2:36:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:funnel-9.3
vn34:berry-13.7:0effce2f725177cc	hog	hog#1	berry-13.7	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:berry-13.7
vn34:carry-11.4:ea124914ff2f64a1	hoist	hoist#1	carry-11.4	"[""hoist%2:35:00"",""hoist%2:35:10""]"	"[""hoist.02""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:carry-11.4
vn34:put_direction-9.4:b0a00224f86ca270	hoist	hoist#2	put_direction-9.4	"[""hoist%2:35:00"",""hoist%2:35:01"",""hoist%2:35:10""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:put_direction-9.4
vn34:body_motion-49.2:d800880491c7f3ec	hold	hold#1	body_motion-49.2	[]	[]	"[""Manipulation""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:body_motion-49.2
vn34:conduct-111.1:8806932bbf65bba9	hold	hold#2	conduct-111.1	"[""hold%2:36:00""]"	"[""hold.09""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:conduct-111.1
vn34:conjecture-29.5:aeb3f70e709a958d	hold	hold#3	conjecture-29.5	"[""hold%2:31:01"",""hold%2:32:11""]"	"[""hold.02"",""hold.05""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:conjecture-29.5
vn34:contain-15.4:ffc1144ab9400b0a	hold	hold#4	contain-15.4	"[""hold%2:42:05"",""hold%2:42:13"",""hold%2:42:14""]"	"[""hold.06""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:contain-15.4
vn34:exist-47.1:091fe87d7402c452	hold	hold#5	exist-47.1	[]	"[""hold.05""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:exist-47.1
vn34:fit-54.3:62580aed8a77dbda	hold	hold#6	fit-54.3	"[""hold%2:42:05"",""hold%2:42:14""]"	"[""hold.01"",""hold.04""]"	"[""Containing""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:fit-54.3
vn34:hold-15.1-1:4b932f15b83d6876	hold	hold#7	hold-15.1-1	"[""hold%2:35:00""]"	"[""hold.03""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:hold-15.1-1
vn34:keep-15.2:b8c5a0e2ba8ed5fe	hold	hold#8	keep-15.2	"[""hold%2:40:02"",""hold%2:42:00""]"	"[""hold.03""]"	"[""Inhibit_movement""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:keep-15.2
vn34:own-100.1:5197bfbad167681a	hold	hold#9	own-100.1	[]	"[""hold.07""]"	"[""Change_event_time""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:own-100.1
vn34:support-15.3:a802b637543146b1	hold	hold#10	support-15.3	[]	"[""hold.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:support-15.3
vn34:sustain-55.6:be6f4401fa5b42ae	hold		sustain-55.6	[]	"[""hold.03""]"	[]	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:sustain-55.6
vn34:support-15.3-1:07a5eefee5fd15c0	hold_up	hold_up#1	support-15.3-1	[]	"[""hold.03""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:support-15.3-1
vn34:weekend-56:4787946a9ae8dd5f	holiday	holiday#1	weekend-56	"[""holiday%2:42:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:weekend-56
vn34:manner_speaking-37.3:e574d63ee79d801d	holler	holler#1	manner_speaking-37.3	"[""holler%2:32:00"",""holler%2:32:06""]"	"[""holler.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:manner_speaking-37.3
vn34:clear-10.3:01afdc6c593185a8	hollow	hollow#1	clear-10.3	"[""hollow%2:35:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:clear-10.3
vn34:remedy-45.7-1:ab7f9490df269472	homogenize	homogenize#1	remedy-45.7-1	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:remedy-45.7-1
vn34:fill-9.8:d0342b48235396ca	honeycomb	honeycomb#1	fill-9.8	"[""honeycomb%2:35:00""]"	"[""honeycomb.02""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:fill-9.8
vn34:weekend-56:c0cd822fcce541ef	honeymoon	honeymoon#1	weekend-56	"[""honeymoon%2:42:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:weekend-56
vn34:animal_sounds-38:5d39380befa9634b	honk	honk#1	animal_sounds-38	"[""honk%2:32:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:animal_sounds-38
vn34:sound_emission-43.2:d9879887dfd081f1	honk	honk#2	sound_emission-43.2	"[""honk%2:32:00"",""honk%2:32:01"",""honk%2:39:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:sound_emission-43.2
vn34:judgment-33.1-1:4713c2840bb26e24	honor	honor#1	judgment-33.1-1	"[""honor%2:41:00"",""honor%2:41:01""]"	"[""honor.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:judgment-33.1-1
vn34:trick-59.2:f4762b6f143bbfc4	hoodwink	hoodwink#1	trick-59.2	"[""hoodwink%2:41:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:trick-59.2
vn34:coil-9.6-1:5156d2b83be2c9af	hook	hook#1	coil-9.6-1	[]	"[""hook.01""]"	"[""Attaching""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:coil-9.6-1
vn34:rotate-51.9.1-1:45641a3868221fd4	hook	hook#2	rotate-51.9.1-1	[]	"[""hook.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:rotate-51.9.1-1
vn34:steal-10.5-1:d99d0603ad3dd8e4	hook	hook#3	steal-10.5-1	"[""hook%2:40:00"",""hook%2:40:01""]"	"[""hook.09""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:steal-10.5-1
vn34:tape-22.4:732f1dbf3a1451fb	hook	hook#4	tape-22.4	"[""hook%2:35:00""]"	"[""hook.01""]"	"[""Attaching""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:tape-22.4
vn34:interact-36.6:fde546299214bb4b	hook-up	hook-up#1	interact-36.6	[]	"[""hook.04""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:interact-36.6
vn34:animal_sounds-38:8cb55f6b51166c2f	hoot	hoot#1	animal_sounds-38	"[""hoot%2:32:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:animal_sounds-38
vn34:manner_speaking-37.3:bb2a9c3e9c0b93f0	hoot	hoot#2	manner_speaking-37.3	"[""hoot%2:32:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:manner_speaking-37.3
vn34:sound_emission-43.2:a4e71a6dc3a46681	hoot	hoot#3	sound_emission-43.2	"[""hoot%2:32:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:sound_emission-43.2
vn34:wipe_instr-10.4.2:68bf1b4b454d7d2e	hoover	hoover#1	wipe_instr-10.4.2	"[""hoover%2:35:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:wipe_instr-10.4.2
vn34:run-51.3.2-1:444efb03ea3736b9	hop	hop#1	run-51.3.2-1	"[""hop%2:38:00"",""hop%2:38:01"",""hop%2:38:02"",""hop%2:38:04""]"	"[""hop.01"",""hop.02""]"	"[""Self_motion""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:run-51.3.2-1
vn34:swarm-47.5.1-1:0d844d11eb377538	hop	hop#2	swarm-47.5.1-1	"[""hop%2:38:04""]"	"[""hop.02""]"	"[""Self_motion""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:swarm-47.5.1-1
vn34:long-32.2:d61f068b6a05e773	hope	hope#1	long-32.2	"[""hope%2:37:01""]"	"[""hope.01""]"	"[""Desiring""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:long-32.2
vn34:run-51.3.2:8b15d4cf647add01	hopscotch	hopscotch#1	run-51.3.2	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:run-51.3.2
vn34:amuse-31.1:321cc4204d9af32c	horrify	horrify#1	amuse-31.1	"[""horrify%2:37:01""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:amuse-31.1
vn34:spank-18.3:1a147ec9402ff764	horsewhip	horsewhip#1	spank-18.3	"[""horsewhip%2:35:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:spank-18.3
vn34:wipe_instr-10.4.2-1:c8f51f7d206b878e	hose	hose#1	wipe_instr-10.4.2-1	"[""hose%2:30:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:wipe_instr-10.4.2-1
vn34:confine-92:aad11650a2b057f1	hospitalize	hospitalize#1	confine-92	"[""hospitalize%2:40:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:confine-92
vn34:captain-29.8-1:5fd26db950977329	host	host#1	captain-29.8-1	"[""host%2:34:00""]"	"[""host.01""]"	"[""Guest_and_host""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:captain-29.8-1
vn34:conduct-111.1:01284ea0d842bdd0	host	host#2	conduct-111.1	"[""host%2:34:00""]"	"[""host.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:conduct-111.1
vn34:compel-59.1-1:9bc09ffbe2124503	hound	hound#1	compel-59.1-1	"[""hound%2:38:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:compel-59.1-1
vn34:fit-54.3:83d8a5b5fcd210a2	house	house#1	fit-54.3	"[""house%2:41:00""]"	"[""house.01""]"	"[""Provide_lodging""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:fit-54.3
vn34:pocket-9.10:fdfaabbd7431c9e4	house	house#2	pocket-9.10	"[""house%2:41:00""]"	"[""house.01""]"	"[""Provide_lodging""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:pocket-9.10
vn34:modes_of_being_with_motion-47.3:49e3e50196541bcf	hover	hover#1	modes_of_being_with_motion-47.3	"[""hover%2:38:00"",""hover%2:38:01""]"	"[""hover.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:modes_of_being_with_motion-47.3
vn34:spatial_configuration-47.6:4ded75caa56cf895	hover	hover#2	spatial_configuration-47.6	"[""hover%2:38:00"",""hover%2:38:01""]"	"[""hover.02""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:spatial_configuration-47.6
vn34:animal_sounds-38:c2c1b698ff495cff	howl	howl#1	animal_sounds-38	"[""howl%2:32:03""]"	"[""howl.01""]"	"[""Motion_noise""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:animal_sounds-38
vn34:manner_speaking-37.3:4dd482084dccd3a0	howl	howl#2	manner_speaking-37.3	"[""howl%2:32:02""]"	"[""howl.01""]"	"[""Motion_noise""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:manner_speaking-37.3
vn34:nonverbal_expression-40.2:0930988839b9b8fa	howl	howl#3	nonverbal_expression-40.2	"[""howl%2:29:00"",""howl%2:32:02""]"	"[""howl.01""]"	"[""Motion_noise""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:nonverbal_expression-40.2
vn34:sound_emission-43.2:383904b47ffe4cdd	howl	howl#4	sound_emission-43.2	"[""howl%2:32:01"",""howl%2:32:02"",""howl%2:32:03""]"	"[""howl.01""]"	"[""Make_noise""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:sound_emission-43.2
vn34:weather-57:5312425e7977f5b6	howl	howl#5	weather-57	"[""howl%2:32:01""]"	"[""howl.01""]"	"[""Make_noise""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:weather-57
vn34:herd-47.5.2:65fb0c2744586071	huddle	huddle#1	herd-47.5.2	"[""huddle%2:38:01""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:herd-47.5.2
vn34:spatial_configuration-47.6:9abe358d2f45e666	huddle	huddle#2	spatial_configuration-47.6	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:spatial_configuration-47.6
vn34:eat-39.1-1:a93e3b506ee6a69a	huff	huff#1	eat-39.1-1	"[""huff%2:34:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:eat-39.1-1
vn34:contiguous_location-47.8:7c5864d48c4b0903	hug	hug#1	contiguous_location-47.8	"[""hug%2:35:00""]"	"[""hug.02""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:contiguous_location-47.8
vn34:marry-36.2:28eb81dfcaf60156	hug	hug#2	marry-36.2	"[""hug%2:35:01""]"	"[""hug.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:marry-36.2
vn34:pit-10.7:fbdc70b8f4b8c174	hull	hull#1	pit-10.7	"[""hull%2:30:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:pit-10.7
vn34:bulge-47.5.3:25641684c3a5d3ca	hum	hum#1	bulge-47.5.3	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:bulge-47.5.3
vn34:manner_speaking-37.3:8d0cc622e997a2a9	hum	hum#2	manner_speaking-37.3	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:manner_speaking-37.3
vn34:performance-26.7-1:47f66c9c2b6e958d	hum	hum#3	performance-26.7-1	"[""hum%2:32:00""]"	"[""hum.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:performance-26.7-1
vn34:sound_emission-43.2:970f0777b8cbd524	hum	hum#4	sound_emission-43.2	"[""hum%2:32:01"",""hum%2:39:00""]"	"[""hum.01""]"	"[""Make_noise""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:sound_emission-43.2
vn34:tingle-40.8.2:b7bf3fc0c87556dc	hum	hum#5	tingle-40.8.2	"[""?hum%2:32:01""]"	"[""hum.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:tingle-40.8.2
vn34:remedy-45.7:45321d33efb0d451	humanize	humanize#1	remedy-45.7	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:remedy-45.7
vn34:amuse-31.1:34ff3b0f60ade727	humble	humble#1	amuse-31.1	"[""humble%2:37:00"",""humble%2:37:01""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:amuse-31.1
vn34:remedy-45.7:0e0fe8f35a78ba0a	humidify	humidify#1	remedy-45.7	"[""humidify%2:30:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:remedy-45.7
vn34:amuse-31.1:37df283a5790f94f	humiliate	humiliate#1	amuse-31.1	"[""humiliate%2:37:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:amuse-31.1
vn34:assuming_position-50:34900b594c65819d	hunch	hunch#1	assuming_position-50	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:assuming_position-50
vn34:crane-40.3.2:0b1af7bc817c7d68	hunch	hunch#2	crane-40.3.2	"[""hunch%2:38:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:crane-40.3.2
vn34:spatial_configuration-47.6:59237af278bfffac	hunch	hunch#3	spatial_configuration-47.6	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:spatial_configuration-47.6
vn34:assuming_position-50:e8d0f78c132f6309	hunch_up	hunch_up#1	assuming_position-50	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:assuming_position-50
