action_id	lemma	frame_id	thematic_role	hole_role	requirement	strength	mapping_status	provenance
vn34:reciprocate-112-1:d1e5181431ba74b7	reciprocate	reciprocate-112-1:frame:7b7658f406882aeb	Agent	SubjectHole	HasSort Agent	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:reciprocate-112-1:role:Agent:audited-projection-v1
vn34:reciprocate-112-1:d1e5181431ba74b7	reciprocate	reciprocate-112-1:frame:fbea815579d69e8c	Agent	SubjectHole	HasSort Agent	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:reciprocate-112-1:role:Agent:audited-projection-v1
vn34:modes_of_being_with_motion-47.3:d64e07fb619a162a	recirculate	modes_of_being_with_motion-47.3:frame:49c32d20456a0d5f	Theme	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""concrete""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:modes_of_being_with_motion-47.3:role:Theme:lossless-v1
vn34:modes_of_being_with_motion-47.3:d64e07fb619a162a	recirculate	modes_of_being_with_motion-47.3:frame:49c32d20456a0d5f	Agent	SubjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""int_control""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:modes_of_being_with_motion-47.3:role:Agent:lossless-v1
vn34:modes_of_being_with_motion-47.3:d64e07fb619a162a	recirculate	modes_of_being_with_motion-47.3:frame:7643adc1dd0be47b	Location	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""location""},{""op"":""atom"",""sign"":""-"",""type"":""region""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:modes_of_being_with_motion-47.3:role:Location:lossless-v1
vn34:modes_of_being_with_motion-47.3:d64e07fb619a162a	recirculate	modes_of_being_with_motion-47.3:frame:7643adc1dd0be47b	Theme	SubjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""concrete""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:modes_of_being_with_motion-47.3:role:Theme:lossless-v1
vn34:modes_of_being_with_motion-47.3:d64e07fb619a162a	recirculate	modes_of_being_with_motion-47.3:frame:796003e6675c9562	Theme	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""concrete""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:modes_of_being_with_motion-47.3:role:Theme:lossless-v1
vn34:modes_of_being_with_motion-47.3:d64e07fb619a162a	recirculate	modes_of_being_with_motion-47.3:frame:796003e6675c9562	Location	SubjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""location""},{""op"":""atom"",""sign"":""-"",""type"":""region""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:modes_of_being_with_motion-47.3:role:Location:lossless-v1
vn34:modes_of_being_with_motion-47.3:d64e07fb619a162a	recirculate	modes_of_being_with_motion-47.3:frame:bd2bb69ca973ed22	Theme	SubjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""concrete""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:modes_of_being_with_motion-47.3:role:Theme:lossless-v1
vn34:modes_of_being_with_motion-47.3:d64e07fb619a162a	recirculate	modes_of_being_with_motion-47.3:frame:e74b222d5d33c034	Theme	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""concrete""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:modes_of_being_with_motion-47.3:role:Theme:lossless-v1
vn34:performance-26.7-1:cac9c947d21ea4c5	recite	performance-26.7-1:frame:e226e33b1969a933	Beneficiary	ObjectHole	HasSort Animate	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:performance-26.7-1:role:Beneficiary:audited-projection-v1
vn34:performance-26.7-1:cac9c947d21ea4c5	recite	performance-26.7-1:frame:e226e33b1969a933	Theme	PostVerbHole2	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:performance-26.7-1:role:Theme:lossless-v1
vn34:performance-26.7-1:cac9c947d21ea4c5	recite	performance-26.7-1:frame:e226e33b1969a933	Agent	SubjectHole	HasSort Animate	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:performance-26.7-1:role:Agent:audited-projection-v1
vn34:transfer_mesg-37.1.1:d517c7b2d7222605	recite	transfer_mesg-37.1.1:frame:305db0a154035fd9	Recipient	ObjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:transfer_mesg-37.1.1:role:Recipient:audited-projection-v1
vn34:transfer_mesg-37.1.1:d517c7b2d7222605	recite	transfer_mesg-37.1.1:frame:305db0a154035fd9	Topic	PostVerbHole2	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:transfer_mesg-37.1.1:role:Topic:lossless-v1
vn34:transfer_mesg-37.1.1:d517c7b2d7222605	recite	transfer_mesg-37.1.1:frame:305db0a154035fd9	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:transfer_mesg-37.1.1:role:Agent:audited-projection-v1
vn34:transfer_mesg-37.1.1:d517c7b2d7222605	recite	transfer_mesg-37.1.1:frame:37fc9472a086d8d1	Topic	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:transfer_mesg-37.1.1:role:Topic:lossless-v1
vn34:transfer_mesg-37.1.1:d517c7b2d7222605	recite	transfer_mesg-37.1.1:frame:37fc9472a086d8d1	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:transfer_mesg-37.1.1:role:Agent:audited-projection-v1
vn34:transfer_mesg-37.1.1:d517c7b2d7222605	recite	transfer_mesg-37.1.1:frame:46b435fa5c3ae62a	Topic	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:transfer_mesg-37.1.1:role:Topic:lossless-v1
vn34:transfer_mesg-37.1.1:d517c7b2d7222605	recite	transfer_mesg-37.1.1:frame:46b435fa5c3ae62a	Recipient	PostVerbHole2	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:transfer_mesg-37.1.1:role:Recipient:audited-projection-v1
vn34:transfer_mesg-37.1.1:d517c7b2d7222605	recite	transfer_mesg-37.1.1:frame:46b435fa5c3ae62a	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:transfer_mesg-37.1.1:role:Agent:audited-projection-v1
vn34:transfer_mesg-37.1.1:d517c7b2d7222605	recite	transfer_mesg-37.1.1:frame:8637d1dcfa6095aa	Topic	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:transfer_mesg-37.1.1:role:Topic:lossless-v1
vn34:transfer_mesg-37.1.1:d517c7b2d7222605	recite	transfer_mesg-37.1.1:frame:8637d1dcfa6095aa	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:transfer_mesg-37.1.1:role:Agent:audited-projection-v1
vn34:transfer_mesg-37.1.1:d517c7b2d7222605	recite	transfer_mesg-37.1.1:frame:92eba1605b46cd85	Topic	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:transfer_mesg-37.1.1:role:Topic:lossless-v1
vn34:transfer_mesg-37.1.1:d517c7b2d7222605	recite	transfer_mesg-37.1.1:frame:92eba1605b46cd85	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:transfer_mesg-37.1.1:role:Agent:audited-projection-v1
vn34:transfer_mesg-37.1.1:d517c7b2d7222605	recite	transfer_mesg-37.1.1:frame:b4c40a2c378b4df6	Recipient	ObjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:transfer_mesg-37.1.1:role:Recipient:audited-projection-v1
vn34:transfer_mesg-37.1.1:d517c7b2d7222605	recite	transfer_mesg-37.1.1:frame:b4c40a2c378b4df6	Topic	PostVerbHole2	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:transfer_mesg-37.1.1:role:Topic:lossless-v1
vn34:transfer_mesg-37.1.1:d517c7b2d7222605	recite	transfer_mesg-37.1.1:frame:b4c40a2c378b4df6	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:transfer_mesg-37.1.1:role:Agent:audited-projection-v1
vn34:transfer_mesg-37.1.1:d517c7b2d7222605	recite	transfer_mesg-37.1.1:frame:cc25da8379a233af	Topic	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:transfer_mesg-37.1.1:role:Topic:lossless-v1
vn34:transfer_mesg-37.1.1:d517c7b2d7222605	recite	transfer_mesg-37.1.1:frame:cc25da8379a233af	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:transfer_mesg-37.1.1:role:Agent:audited-projection-v1
vn34:transfer_mesg-37.1.1:d517c7b2d7222605	recite	transfer_mesg-37.1.1:frame:cc3c98e57693f604	Topic	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:transfer_mesg-37.1.1:role:Topic:lossless-v1
vn34:transfer_mesg-37.1.1:d517c7b2d7222605	recite	transfer_mesg-37.1.1:frame:cc3c98e57693f604	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:transfer_mesg-37.1.1:role:Agent:audited-projection-v1
vn34:transfer_mesg-37.1.1:d517c7b2d7222605	recite	transfer_mesg-37.1.1:frame:d08f88c757cef8e8	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:transfer_mesg-37.1.1:role:Agent:audited-projection-v1
vn34:consider-29.9-1:227f2b50974b5f19	reckon	consider-29.9-1:frame:d15b200f5c256372	Theme	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:consider-29.9-1:role:Theme:lossless-v1
vn34:consider-29.9-1:227f2b50974b5f19	reckon	consider-29.9-1:frame:d15b200f5c256372	Attribute	PostVerbHole2	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:consider-29.9-1:role:Attribute:lossless-v1
vn34:consider-29.9-1:227f2b50974b5f19	reckon	consider-29.9-1:frame:d15b200f5c256372	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:consider-29.9-1:role:Agent:audited-projection-v1
vn34:rely-70:3104c30adeef86e1	reckon	rely-70:frame:1d6167727ce8c1b2	Theme	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:rely-70:role:Theme:lossless-v1
vn34:rely-70:3104c30adeef86e1	reckon	rely-70:frame:1d6167727ce8c1b2	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:rely-70:role:Agent:audited-projection-v1
vn34:rely-70:3104c30adeef86e1	reckon	rely-70:frame:37a8e19e3e88851f	Theme	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:rely-70:role:Theme:lossless-v1
vn34:rely-70:3104c30adeef86e1	reckon	rely-70:frame:37a8e19e3e88851f	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:rely-70:role:Agent:audited-projection-v1
vn34:rely-70:3104c30adeef86e1	reckon	rely-70:frame:42b262c06f44e430	Theme	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:rely-70:role:Theme:lossless-v1
vn34:rely-70:3104c30adeef86e1	reckon	rely-70:frame:42b262c06f44e430	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:rely-70:role:Agent:audited-projection-v1
vn34:rely-70:3104c30adeef86e1	reckon	rely-70:frame:d1c894299ab29ecd	Theme	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:rely-70:role:Theme:lossless-v1
vn34:rely-70:3104c30adeef86e1	reckon	rely-70:frame:d1c894299ab29ecd	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:rely-70:role:Agent:audited-projection-v1
vn34:rely-70:3104c30adeef86e1	reckon	rely-70:frame:f03fd8c76c2d4c79	Theme	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:rely-70:role:Theme:lossless-v1
vn34:rely-70:3104c30adeef86e1	reckon	rely-70:frame:f03fd8c76c2d4c79	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:rely-70:role:Agent:audited-projection-v1
vn34:steal-10.5:2118a3b5cd48b9f2	reclaim	steal-10.5:frame:451c6920498b744f	Theme	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:steal-10.5:role:Theme:lossless-v1
vn34:steal-10.5:2118a3b5cd48b9f2	reclaim	steal-10.5:frame:451c6920498b744f	Source	PostVerbHole2	"{""args"":[{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""animate""},{""op"":""atom"",""sign"":""+"",""type"":""organization""}],""op"":""all""},{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""location""},{""op"":""atom"",""sign"":""-"",""type"":""region""}],""op"":""all""}],""op"":""any""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:steal-10.5:role:Source:lossless-v1
vn34:steal-10.5:2118a3b5cd48b9f2	reclaim	steal-10.5:frame:451c6920498b744f	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:steal-10.5:role:Agent:audited-projection-v1
vn34:steal-10.5:2118a3b5cd48b9f2	reclaim	steal-10.5:frame:7b502af4b34af620	Theme	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:steal-10.5:role:Theme:lossless-v1
vn34:steal-10.5:2118a3b5cd48b9f2	reclaim	steal-10.5:frame:7b502af4b34af620	Beneficiary	PostVerbHole2	HasSort Animate	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:steal-10.5:role:Beneficiary:audited-projection-v1
vn34:steal-10.5:2118a3b5cd48b9f2	reclaim	steal-10.5:frame:7b502af4b34af620	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:steal-10.5:role:Agent:audited-projection-v1
vn34:steal-10.5:2118a3b5cd48b9f2	reclaim	steal-10.5:frame:8319b867b8aa0e49	Theme	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:steal-10.5:role:Theme:lossless-v1
vn34:steal-10.5:2118a3b5cd48b9f2	reclaim	steal-10.5:frame:8319b867b8aa0e49	Source	PostVerbHole2	"{""args"":[{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""animate""},{""op"":""atom"",""sign"":""+"",""type"":""organization""}],""op"":""all""},{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""location""},{""op"":""atom"",""sign"":""-"",""type"":""region""}],""op"":""all""}],""op"":""any""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:steal-10.5:role:Source:lossless-v1
vn34:steal-10.5:2118a3b5cd48b9f2	reclaim	steal-10.5:frame:8319b867b8aa0e49	Beneficiary	PostVerbHole3	HasSort Animate	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:steal-10.5:role:Beneficiary:audited-projection-v1
vn34:steal-10.5:2118a3b5cd48b9f2	reclaim	steal-10.5:frame:8319b867b8aa0e49	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:steal-10.5:role:Agent:audited-projection-v1
vn34:steal-10.5:2118a3b5cd48b9f2	reclaim	steal-10.5:frame:9b3ae4963eb52cd4	Theme	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:steal-10.5:role:Theme:lossless-v1
vn34:steal-10.5:2118a3b5cd48b9f2	reclaim	steal-10.5:frame:9b3ae4963eb52cd4	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:steal-10.5:role:Agent:audited-projection-v1
vn34:classify-29.10:4d8f3f6231f788f3	reclassify	classify-29.10:frame:0573f394bf14e7fa	Theme	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:classify-29.10:role:Theme:lossless-v1
vn34:classify-29.10:4d8f3f6231f788f3	reclassify	classify-29.10:frame:0573f394bf14e7fa	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:classify-29.10:role:Agent:audited-projection-v1
vn34:classify-29.10:4d8f3f6231f788f3	reclassify	classify-29.10:frame:49024cbffc07484e	Theme	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:classify-29.10:role:Theme:lossless-v1
vn34:classify-29.10:4d8f3f6231f788f3	reclassify	classify-29.10:frame:49024cbffc07484e	Goal	PostVerbHole2	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:classify-29.10:role:Goal:lossless-v1
vn34:classify-29.10:4d8f3f6231f788f3	reclassify	classify-29.10:frame:49024cbffc07484e	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:classify-29.10:role:Agent:audited-projection-v1
vn34:classify-29.10:4d8f3f6231f788f3	reclassify	classify-29.10:frame:8bf6be0a6cc642b8	Theme	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:classify-29.10:role:Theme:lossless-v1
vn34:classify-29.10:4d8f3f6231f788f3	reclassify	classify-29.10:frame:8bf6be0a6cc642b8	Goal	PostVerbHole2	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:classify-29.10:role:Goal:lossless-v1
vn34:classify-29.10:4d8f3f6231f788f3	reclassify	classify-29.10:frame:8bf6be0a6cc642b8	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:classify-29.10:role:Agent:audited-projection-v1
vn34:put_spatial-9.2:917cee6341362a2d	recline	put_spatial-9.2:frame:09ba8ebdac579bab	Theme	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""concrete""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:put_spatial-9.2:role:Theme:lossless-v1
vn34:put_spatial-9.2:917cee6341362a2d	recline	put_spatial-9.2:frame:09ba8ebdac579bab	Destination	PostVerbHole2	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""location""},{""op"":""atom"",""sign"":""-"",""type"":""region""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:put_spatial-9.2:role:Destination:lossless-v1
vn34:put_spatial-9.2:917cee6341362a2d	recline	put_spatial-9.2:frame:09ba8ebdac579bab	Agent	SubjectHole	HasSort Animate	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:put_spatial-9.2:role:Agent:audited-projection-v1
vn34:put_spatial-9.2:917cee6341362a2d	recline	put_spatial-9.2:frame:84c7ce05a862124a	Theme	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""concrete""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:put_spatial-9.2:role:Theme:lossless-v1
vn34:put_spatial-9.2:917cee6341362a2d	recline	put_spatial-9.2:frame:84c7ce05a862124a	Destination	PostVerbHole2	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""location""},{""op"":""atom"",""sign"":""-"",""type"":""region""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:put_spatial-9.2:role:Destination:lossless-v1
vn34:put_spatial-9.2:917cee6341362a2d	recline	put_spatial-9.2:frame:84c7ce05a862124a	Agent	SubjectHole	HasSort Animate	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:put_spatial-9.2:role:Agent:audited-projection-v1
vn34:spatial_configuration-47.6-1:e0c62907b87e5479	recline	spatial_configuration-47.6-1:frame:2d5cebbde8097d0c	Theme	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""concrete""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:spatial_configuration-47.6-1:role:Theme:lossless-v1
vn34:spatial_configuration-47.6-1:e0c62907b87e5479	recline	spatial_configuration-47.6-1:frame:2d5cebbde8097d0c	Location	PostVerbHole2	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""location""},{""op"":""atom"",""sign"":""-"",""type"":""region""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:spatial_configuration-47.6-1:role:Location:lossless-v1
vn34:spatial_configuration-47.6-1:e0c62907b87e5479	recline	spatial_configuration-47.6-1:frame:2d5cebbde8097d0c	Agent	SubjectHole	HasSort Animate	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:spatial_configuration-47.6-1:role:Agent:audited-projection-v1
vn34:classify-29.10:22645282891a760d	recode	classify-29.10:frame:0573f394bf14e7fa	Theme	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:classify-29.10:role:Theme:lossless-v1
vn34:classify-29.10:22645282891a760d	recode	classify-29.10:frame:0573f394bf14e7fa	Agent	SubjectHole	AnyOf [HasSort Animate,HasSort Organization]	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:classify-29.10:role:Agent:audited-projection-v1
vn34:classify-29.10:22645282891a760d	recode	classify-29.10:frame:49024cbffc07484e	Theme	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:classify-29.10:role:Theme:lossless-v1
